trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,user_id,trip_cancelled,flight_spend_before_discount_usd,fare_per_seat_usd
514737-85f24f3e7e144715bacb171603b0a400,IAD,houston,EFD,1,True,2023-01-22 07:00:00,2023-01-29 07:00:00,0,United Airlines,29.607,-95.159,315.65,514737,False,315.65,315.65
514737-fd714f0a99944750ad009bba2edeaaf3,IAD,charlotte,CLT,1,False,2023-02-04 16:00:00,,1,American Airlines,35.214,-80.943,46.51,514737,False,46.51,46.51
514785-104c05848fcc42e29a5347cdd9015c2a,FTW,columbus,LCK,1,True,2023-03-01 09:00:00,2023-03-02 09:00:00,0,Allegiant Air,39.998,-82.892,245.68,514785,False,245.68,245.68
514785-863ac3b4eb984f1eb226d67955623a5d,FTW,montreal,YHU,1,False,2023-06-21 15:00:00,,0,Delta Air Lines,45.517,-73.417,221.83,514785,False,221.83,221.83
514785-f3d5fbe6e7214a54b516a3b97c31dca2,FTW,los angeles,LAX,1,True,2023-03-13 09:00:00,2023-03-15 09:00:00,1,Alaska Airlines,33.942,-118.408,313.41,514785,False,313.41,313.41
514810-97107d59aa4348569c6938f91287f04d,BNA,indianapolis,IND,1,True,2023-01-16 07:00:00,2023-01-20 07:00:00,0,Southwest Airlines,39.717,-86.294,66.68,514810,False,66.68,66.68
514830-14420fce853c40fd878aca9aa88a494c,LAX,phoenix,PHX,1,True,2023-01-19 10:00:00,2023-01-23 10:00:00,1,JetBlue Airways,33.535,-112.383,108.02,514830,False,108.02,108.02
514830-67e62458cea44c56874e99598d02102f,LAX,new york,JFK,1,True,2023-05-17 10:00:00,2023-05-23 10:00:00,1,Air Canada,40.64,-73.779,670.1,514830,False,670.1,670.1
514867-1fed6ddc035a4227a664985decd47fad,DEN,milwaukee,MKE,1,True,2023-05-20 13:00:00,2023-05-23 13:00:00,0,AirTran Airways,42.947,-87.896,273.85,514867,False,273.85,273.85
514867-404cccbba4cd40a9a6d4cf026d850f7f,DEN,jacksonville,LRF,3,True,2023-04-17 10:00:00,2023-04-26 10:00:00,0,Delta Air Lines,30.494,-81.688,1202.96,514867,False,1202.96,400.9866666666667
514867-bf4f9cd70e7c4331996f9546be57d25a,DEN,los angeles,LAX,1,True,2023-03-29 07:00:00,2023-04-03 07:00:00,1,Volaris,33.942,-118.408,240.51,514867,False,240.51,240.51
514892-25ecff33b937412d83c76f1598bbef9b,PHX,oklahoma city,TIK,1,True,2023-01-20 15:00:00,2023-01-26 15:00:00,2,Delta Air Lines,35.393,-97.601,248.15,514892,False,248.15,248.15
514892-66a4d2f06666434c8cd8f01aaa12c6ba,PHX,oklahoma city,OKC,2,True,2023-04-08 13:00:00,2023-04-20 13:00:00,1,Virgin Atlantic Airways,35.393,-97.601,452.03,514892,False,452.03,226.015
514892-94424386bd234e01a46badd62a0d8ca3,PHX,edmonton,YEG,1,True,2023-02-11 09:00:00,2023-02-14 09:00:00,1,WestJet,53.667,-113.467,376.39,514892,False,376.39,376.39
514892-9f701a9903034d57aa5c2ea804d436a6,PHX,seattle,BFI,1,False,2023-03-05 07:00:00,,0,Kenmore Air,47.53,-122.302,163.93,514892,False,163.93,163.93
514892-d9332fa8d7344045b3da098590fe23ba,PHX,nashville,BNA,1,True,2023-06-29 15:00:00,2023-07-05 15:00:00,0,Delta Air Lines,36.124,-86.678,487.78,514892,False,487.78,487.78
514899-4237c255fee1481fba6fa05c2f2ecc5a,BOS,portland,PDX,1,True,2023-01-17 16:00:00,2023-01-20 16:00:00,1,Southwest Airlines,45.589,-122.597,697.5,514899,False,697.5,697.5
514899-49e32694ed324ed58fe1b8202573274b,BOS,new york,LGA,3,True,2023-04-28 07:00:00,2023-05-02 07:00:00,1,JetBlue Airways,40.64,-73.779,145.03,514899,False,145.03,48.343333333333334
514899-9e325bf485544bab8aad1c89da156665,BOS,phoenix,LUF,1,True,2023-01-28 07:00:00,2023-01-31 07:00:00,0,American Airlines,33.535,-112.383,679.63,514899,False,679.63,679.63
514899-9f47d1c096ac460e91028ca3532e1743,BOS,new york,LGA,1,True,2023-02-22 15:00:00,2023-02-24 15:00:00,1,Delta Air Lines,40.64,-73.779,48.09,514899,False,48.09,48.09
514899-db925f6bf217440c916e4917ebf754fa,BOS,indianapolis,IND,1,True,2023-03-21 08:00:00,2023-03-24 08:00:00,1,KLM Royal Dutch Airlines,39.717,-86.294,212.42,514899,False,212.42,212.42
514899-e7854b0c96cc4aaf90fa349a34856f63,BOS,montreal,YUL,2,True,2023-06-25 08:00:00,2023-06-30 08:00:00,1,Cubana de Aviación,45.517,-73.417,131.76,514899,False,131.76,65.88
514926-1eee123757c1469aa5b0208d3a3d245d,YHZ,austin,AUS,1,True,2023-07-14 16:00:00,2023-07-18 16:00:00,0,United Airlines,30.194,-97.67,684.89,514926,False,684.89,684.89
514926-545b733899604bf09995d2948faf931b,YHZ,toronto,YYZ,1,True,2023-03-15 07:00:00,2023-03-20 07:00:00,0,Delta Air Lines,43.862,-79.37,220.46,514926,False,220.46,220.46
514944-79f0a327f84a4502ba91e4a7c35fe8d2,LAX,charlotte,CLT,1,True,2023-02-05 08:00:00,2023-02-10 08:00:00,1,JetBlue Airways,35.214,-80.943,610.81,514944,False,610.81,610.81
514951-360b11dd91924460b2e76ec8653678d1,AUS,jacksonville,LRF,1,True,2023-03-05 13:00:00,2023-03-11 13:00:00,1,United Airlines,30.494,-81.688,285.12,514951,False,285.12,285.12
514951-c5ef9c90e66e449e8c2af69aae4aba12,AUS,heraklion,HER,2,True,2024-01-21 10:00:00,2024-02-08 10:00:00,1,Aegean Airlines,35.339,25.18,3772.4,514951,False,3772.4,1886.2
514953-94a0570d32b2469ebd2822303190e0a9,SMF,houston,IAH,1,True,2023-05-29 07:00:00,2023-06-03 07:00:00,2,United Airlines,29.607,-95.159,519.03,514953,True,519.03,519.03
514980-33f449fe45c843a391be89881bdb0380,IND,columbus,LCK,1,True,2023-02-10 07:00:00,2023-02-21 07:00:00,0,Allegiant Air,39.998,-82.892,47.96,514980,False,47.96,47.96
514980-538ed48bfd4140bd86bed82d8667bee7,IND,toronto,YYZ,4,True,2023-07-29 13:00:00,2023-08-06 13:00:00,0,British Airways,43.862,-79.37,560.04,514980,False,560.04,140.01
514980-8211463310e74fb1a8151d77d60bef17,IND,calgary,YYC,1,True,2023-05-29 07:00:00,2023-06-02 07:00:00,1,Air Canada,51.114,-114.02,459.14,514980,False,459.14,459.14
514980-bde5d1cc0e3c485cad867c9855413ac9,IND,chicago,MDW,1,True,2023-04-05 11:00:00,2023-04-10 11:00:00,0,AirTran Airways,41.786,-87.752,48.51,514980,False,48.51,48.51
514980-d924669a4328486f9145dbd416f16fcd,IND,vancouver,YVR,1,True,2023-05-13 07:00:00,2023-05-16 07:00:00,1,Air Canada,49.195,-123.182,540.78,514980,False,540.78,540.78
514980-e60edc897254495fbed03f91045df729,IND,san diego,NZY,1,True,2023-03-16 11:00:00,2023-03-18 11:00:00,1,American Airlines,32.699,-117.215,501.35,514980,False,501.35,501.35
514980-f2aca3560f8f43de9844b3afc3c21f40,IND,calgary,YYC,1,True,2023-01-16 13:00:00,2023-01-22 13:00:00,1,Air Canada,51.114,-114.02,445.29,514980,False,445.29,445.29
514981-426b6bff8bbd416bb570ff9b68daad23,LGB,tucson,TUS,1,True,2023-06-01 07:00:00,2023-06-06 07:00:00,0,Alaska Airlines,32.166,-110.883,128.81,514981,False,128.81,128.81
514981-d7dd57646ada47dfa0f59399313e9514,LGB,los angeles,LSQ,1,True,2023-05-09 15:00:00,2023-05-16 15:00:00,1,American Airlines,33.942,-118.408,4.67,514981,False,4.67,4.67
514981-d91f51ba20034a0e81a33897d25142a4,LGB,phoenix,LUF,2,True,2023-01-17 12:00:00,2023-01-20 12:00:00,0,Delta Air Lines,33.535,-112.383,183.8,514981,False,183.8,91.9
515004-bb5b79b433824b11bb3f9c82f8c2ba52,MHR,new york,JFK,1,True,2023-05-25 07:00:00,2023-05-27 07:00:00,1,United Airlines,40.64,-73.779,734.59,515004,False,734.59,734.59
515013-5e0ba9f8db1b4016a8cf87ffe163d1bd,MKE,boston,BOS,2,True,2023-02-03 07:00:00,2023-02-05 07:00:00,0,AirTran Airways,42.364,-71.005,474.06,515013,False,474.06,237.03
515013-7cc31b4a50fe4723b78f3b674c629a18,MKE,san antonio,SAT,1,True,2023-01-18 07:00:00,2023-01-21 07:00:00,1,AirTran Airways,29.529,-98.279,331.89,515013,False,331.89,331.89
515020-9d9353beac894055ac6cba3a996a3978,SFO,washington,IAD,1,True,2023-07-03 07:00:00,2023-07-05 07:00:00,1,All Nippon Airways,38.852,-77.037,700.69,515020,False,700.69,700.69
515020-a17dc0e904dd49b7b731a80fc9a91373,SFO,san jose,SJI,1,True,2023-05-18 07:00:00,2023-05-22 07:00:00,1,Cebu Pacific,37.362,-121.929,8.51,515020,False,8.51,8.51
515030-749b130156134fc6a858e637bb791cf6,FTW,dallas,DAL,1,True,2023-01-26 11:00:00,2023-02-09 11:00:00,0,Air France,32.847,-96.852,8.17,515030,False,8.17,8.17
515051-11a4e7728c424bb6b555c773c6713556,YYC,columbus,LCK,1,True,2023-05-21 07:00:00,2023-05-25 07:00:00,1,Allegiant Air,39.998,-82.892,482.12,515051,False,482.12,482.12
515051-75499d4e2db14106af95325b6584948e,YYC,philadelphia,PNE,1,True,2023-02-19 07:00:00,2023-02-24 07:00:00,1,Ryanair,39.872,-75.241,518.57,515051,False,518.57,518.57
515051-8e590e4c91ec457996db667e21a2b6ce,YYC,louisville,LOU,1,True,2023-06-14 14:00:00,2023-06-22 14:00:00,2,United Airlines,38.228,-85.664,492.82,515051,False,492.82,492.82
515051-9287f0145395455282db3a19eda42ca2,YYC,ottawa,YOW,1,True,2023-04-05 15:00:00,2023-04-16 15:00:00,1,Air Canada,45.323,-75.669,536.24,515051,False,536.24,536.24
515051-cb9ee74b2d91468eabec974d01b7e085,YYC,nashville,BNA,1,True,2023-07-06 07:00:00,2023-07-12 07:00:00,1,Southwest Airlines,36.124,-86.678,495.17,515051,False,495.17,495.17
515058-51e241e598384f3b9a80d404f3b08eb2,YXE,chicago,UGN,1,True,2023-02-04 08:00:00,2023-02-07 08:00:00,0,United Airlines,41.786,-87.752,320.06,515058,False,320.06,320.06
515058-ba16202406444bc7991e4961d0053a12,YXE,phoenix,LUF,1,True,2023-01-12 15:00:00,2023-01-17 15:00:00,1,Delta Air Lines,33.535,-112.383,376.61,515058,False,376.61,376.61
515058-c12b689e591f45a088441b8730f5a3db,YXE,fort worth,FTW,1,True,2023-03-12 15:00:00,2023-03-14 15:00:00,0,United Airlines,32.82,-97.362,405.04,515058,False,405.04,405.04
515058-f35802aecacb489581e9054b2a5358aa,YXE,milwaukee,MKE,1,True,2023-05-30 07:00:00,2023-06-01 07:00:00,0,Delta Air Lines,42.947,-87.896,315.96,515058,False,315.96,315.96
515060-1376b1e366d24d2ba138bd6833c0ff92,ORD,columbus,CMH,1,True,2023-02-02 16:00:00,2023-02-09 16:00:00,1,Southwest Airlines,39.998,-82.892,73.91,515060,False,73.91,73.91
515060-54b361c36f754a18b1048b4ad45545b9,ORD,toronto,YYZ,1,True,2023-01-13 16:00:00,2023-01-16 16:00:00,1,Delta Air Lines,43.862,-79.37,135.35,515060,False,135.35,135.35
515085-cd19f886d5f94997938feda4a1178ff9,JFK,florence,FLO,6,True,2023-09-29 11:00:00,2023-10-14 11:00:00,5,Allegiant Air,34.185,-79.724,942.71,515085,True,942.71,157.11833333333334
515103-209bbb311daa44acbdb4d0f4b887f027,MDW,san diego,NZY,1,True,2023-02-28 14:00:00,2023-03-05 14:00:00,1,United Airlines,32.699,-117.215,485.29,515103,False,485.29,485.29
515103-4518773d6bfe4b6b88ed335924f089fa,MDW,milwaukee,MKE,1,True,2023-03-31 15:00:00,2023-04-05 15:00:00,1,Delta Air Lines,42.947,-87.896,22.49,515103,False,22.49,22.49
515103-a5722aaaae1642d0a65b77377e8f097f,MDW,memphis,MEM,1,True,2023-05-01 10:00:00,2023-05-03 10:00:00,1,Southwest Airlines,35.042,-89.977,143.68,515103,False,143.68,143.68
515124-43278ea7a0384e638f1ede8309c0cbce,RNO,san antonio,SKF,2,True,2023-01-14 07:00:00,2023-01-16 07:00:00,1,United Airlines,29.529,-98.279,872.67,515124,False,872.67,436.335
515124-76d10a718763469fb949868e594d66ec,RNO,san antonio,RND,1,True,2023-01-30 07:00:00,2023-02-01 07:00:00,0,Ryanair,29.529,-98.279,384.0,515124,True,384.0,384.0
515124-9ff97216c2024013aae63ad4c48613ec,RNO,tucson,TUS,1,True,2023-03-22 07:00:00,2023-03-25 07:00:00,1,Air France,32.166,-110.883,211.69,515124,False,211.69,211.69
515124-d9ace405cac94cf2932648d0a959247e,RNO,new york,JFK,1,True,2023-02-21 07:00:00,2023-02-24 07:00:00,0,JetBlue Airways,40.64,-73.779,780.55,515124,False,780.55,780.55
515131-50253524654e45ecac0ad38e5a320b06,RND,new york,JFK,1,False,2023-05-31 07:00:00,,0,Allegiant Air,40.64,-73.779,212.82,515131,False,212.82,212.82
515131-831ed35b371948e798a3c46dbe43b2b3,RND,ottawa,YOW,1,True,2023-03-25 16:00:00,2023-03-30 16:00:00,0,Lufthansa,45.323,-75.669,471.16,515131,False,471.16,471.16
515131-83e881f4a0284d4395a8f074b5c2f88d,RND,baltimore,BWI,1,True,2023-01-16 07:00:00,2023-01-22 07:00:00,1,AirTran Airways,39.175,-76.668,400.56,515131,False,400.56,400.56
515131-aca6e9ab7a034e65b1748f1026cb3f0a,RND,fresno,FAT,2,True,2023-02-26 12:00:00,2023-03-01 12:00:00,1,Alaska Airlines,36.776,-119.718,693.69,515131,False,693.69,346.845
515131-dddae47125914b3bb92b955a51d20e7b,RND,philadelphia,PNE,1,True,2023-01-29 16:00:00,2023-01-31 16:00:00,1,American Airlines,39.872,-75.241,404.01,515131,False,404.01,404.01
515139-8bb3fe26640b4199a3b444a89894d12a,JFK,san antonio,SAT,1,True,2023-02-26 08:00:00,2023-02-28 08:00:00,0,Volaris,29.529,-98.279,503.58,515139,False,503.58,503.58
515139-b83099209d3a48efbf0e3fb3ef1ec878,JFK,phoenix,PHX,1,True,2023-01-28 07:00:00,2023-02-01 07:00:00,0,American Airlines,33.535,-112.383,688.09,515139,False,688.09,688.09
515139-d5f18e90aa694c0cb20a354ae34af763,JFK,philadelphia,PNE,1,True,2023-05-01 07:00:00,2023-05-04 07:00:00,0,Delta Air Lines,39.872,-75.241,28.27,515139,True,28.27,28.27
515161-79fb3b3a38334afcb98813a5b44af6ca,SNA,chicago,MDW,1,True,2023-02-11 14:00:00,2023-02-17 14:00:00,2,Southwest Airlines,41.786,-87.752,534.05,515161,False,534.05,534.05
515161-e9b532cccde648b68da6340a64d36a8f,SNA,los angeles,LSQ,1,True,2023-04-16 07:00:00,2023-04-24 07:00:00,0,Ryanair,33.942,-118.408,9.51,515161,False,9.51,9.51
515182-1e7a630f3dba43518dfb4eafba198fb5,DAL,houston,IAH,1,True,2023-01-14 07:00:00,2023-01-16 07:00:00,1,United Airlines,29.607,-95.159,67.93,515182,False,67.93,67.93
515182-336047f07c0e43729bd04381329f9678,DAL,quebec,YQB,1,True,2023-03-25 07:00:00,2023-03-26 07:00:00,1,Air Transat,46.788,-71.398,506.07,515182,False,506.07,506.07
515182-41d4eaa2370e4ee2a309b49548b74de4,DAL,oklahoma city,OKC,1,True,2023-04-08 15:00:00,2023-04-13 15:00:00,1,AirTran Airways,35.393,-97.601,52.8,515182,False,52.8,52.8
515182-4914d69d247f4c3dacbd22d2e52f48b8,DAL,san jose,SJO,1,True,2023-05-06 08:00:00,2023-05-12 08:00:00,1,LACSA,37.362,-121.929,409.37,515182,False,409.37,409.37
515182-c8e07de7628c419aace0734012968e74,DAL,montreal,YHU,2,True,2023-01-27 13:00:00,2023-01-31 13:00:00,0,Delta Air Lines,45.517,-73.417,899.59,515182,False,899.59,449.795
515182-d53b2fa1ea6749849e29747dbda7782c,DAL,toronto,YTZ,1,False,2023-02-11 13:00:00,,1,Porter Airlines,43.862,-79.37,177.46,515182,False,177.46,177.46
515200-51d412176bdc41adb96aa0fac446ef47,BFM,los angeles,LAX,3,True,2023-01-23 07:00:00,2023-01-28 07:00:00,1,JetBlue Airways,33.942,-118.408,1402.34,515200,False,1402.34,467.44666666666666
515200-cda690ad8a0a4a55a7e053beb8c402f7,BFM,chicago,UGN,1,True,2023-03-13 12:00:00,2023-03-18 12:00:00,0,Ryanair,41.786,-87.752,222.52,515200,False,222.52,222.52
515205-c5703a0de0c04769bdb08848d4ebf056,GEG,singapore,XSP,2,True,2023-11-23 19:00:00,2023-11-30 19:00:00,2,Ryanair,1.417,103.867,3380.03,515205,True,3380.03,1690.015
515229-8097ca7389dc40e28fb3e4c91c5af20b,LAX,san antonio,SAT,2,True,2023-05-08 11:00:00,2023-05-12 11:00:00,0,AirTran Airways,29.529,-98.279,702.44,515229,False,702.44,351.22
515229-bcc4e4d7f6334f04a8d4ef8c017a985b,LAX,baltimore,BWI,2,True,2023-01-31 09:00:00,2023-02-03 09:00:00,1,AirTran Airways,39.175,-76.668,1247.79,515229,False,1247.79,623.895
515229-ed87086b25b44c9da0f1d3c68f6b4335,LAX,new york,JFK,1,True,2023-01-18 11:00:00,2023-01-21 11:00:00,0,KLM Royal Dutch Airlines,40.64,-73.779,655.96,515229,False,655.96,655.96
515243-1989f68da52b493e9404c57e7881890b,HNL,new york,JFK,1,True,2023-01-31 10:00:00,2023-02-01 10:00:00,0,JetBlue Airways,40.64,-73.779,1443.23,515243,False,1443.23,1443.23
515243-5a7e18c70ef64fc1b221ab42bb7b1197,HNL,las vegas,LSV,2,True,2023-01-14 07:00:00,2023-01-19 07:00:00,1,United Airlines,36.08,-115.152,1790.49,515243,False,1790.49,895.245
515243-de218aab28aa45248c19a81ebbf9cab6,HNL,baltimore,BWI,1,True,2023-04-19 11:00:00,2023-04-22 11:00:00,0,Southwest Airlines,39.175,-76.668,1462.13,515243,False,1462.13,1462.13
515243-ec03200eef0c4ec59b57632006f3883f,HNL,san jose,SJC,1,True,2023-02-14 08:00:00,2023-02-16 08:00:00,0,Hawaiian Airlines,37.362,-121.929,676.0,515243,False,676.0,676.0
515258-757860d8766a40659285ef25ede4504b,DSM,los angeles,LSQ,1,True,2023-03-11 07:00:00,2023-03-14 07:00:00,1,United Airlines,33.942,-118.408,433.74,515258,False,433.74,433.74
515258-98c606e234074b738f66cfe43e6af820,DSM,denver,DEN,2,True,2023-06-25 14:00:00,2023-06-28 14:00:00,0,Great Lakes Airlines,39.858,-104.667,346.15,515258,False,346.15,173.075
515258-efcd88e1664f41f6b24b7c1bb92fc465,DSM,toronto,YTZ,1,True,2023-01-25 15:00:00,2023-01-27 15:00:00,0,Porter Airlines,43.862,-79.37,211.04,515258,False,211.04,211.04
515271-077868429b2a49d58ef7d0054624ec1f,YHU,los angeles,LSQ,1,True,2023-05-17 11:00:00,2023-05-18 11:00:00,0,American Airlines,33.942,-118.408,817.23,515271,False,817.23,817.23
515271-a561423f96c94aea9460b9f00ee5b9df,YHU,fort worth,FTW,1,True,2023-01-20 11:00:00,2023-01-22 11:00:00,0,Delta Air Lines,32.82,-97.362,472.87,515271,False,472.87,472.87
515271-e09076f7106e4987ba179ee082c28ee2,YHU,new york,LGA,1,True,2023-02-22 16:00:00,2023-02-25 16:00:00,0,Delta Air Lines,40.64,-73.779,90.5,515271,False,90.5,90.5
515274-4a257ae3e71d41668afd889994eaf909,YKZ,denver,DEN,1,True,2023-07-19 12:00:00,2023-07-22 12:00:00,0,AirTran Airways,39.858,-104.667,367.68,515274,False,367.68,367.68
515274-5c7ae0dd529a4714a02ef89fd9faa855,YKZ,detroit,DET,1,True,2023-02-02 08:00:00,2023-02-08 08:00:00,0,Ryanair,42.409,-83.01,53.92,515274,False,53.92,53.92
515274-a4a3b854000f4e53b3d00627e0037d4b,YKZ,san francisco,SFO,1,True,2023-02-22 09:00:00,2023-02-24 09:00:00,0,United Airlines,37.619,-122.375,654.1,515274,False,654.1,654.1
515274-e665fd6300984204973698ea74ce8f4e,YKZ,milwaukee,MKE,1,True,2023-01-19 16:00:00,2023-01-24 16:00:00,1,Southwest Airlines,42.947,-87.896,118.69,515274,False,118.69,118.69
515306-22d0a437653e4a6f83ee4cca4ca45cc1,MOD,chicago,MDW,1,True,2023-04-23 08:00:00,2023-04-30 08:00:00,1,Southwest Airlines,41.786,-87.752,471.71,515306,False,471.71,471.71
515306-67368f032df046bc8040faa2d5bb33c6,MOD,jacksonville,NZC,1,True,2023-03-01 13:00:00,2023-03-13 13:00:00,1,Delta Air Lines,30.494,-81.688,585.32,515306,False,585.32,585.32
515306-c45706e59d3c44a4adb9ada49f60b18d,MOD,austin,AUS,1,False,2023-03-25 07:00:00,,0,Delta Air Lines,30.194,-97.67,203.18,515306,False,203.18,203.18
515330-8a234cca61714622b1d933bd1bfd7933,IAH,vancouver,YVR,2,True,2023-01-31 07:00:00,2023-02-01 07:00:00,0,Air North Charter - Canada,49.195,-123.182,1061.03,515330,False,1061.03,530.515
515330-a55d05a57ca04dfea6b845c4e602b3f7,IAH,chicago,UGN,1,True,2023-03-21 07:00:00,2023-03-23 07:00:00,0,American Airlines,41.786,-87.752,282.08,515330,False,282.08,282.08
515330-dc3dc33d074d4100937b6efc5d620b2e,IAH,los angeles,LAX,1,True,2023-04-30 16:00:00,2023-05-05 16:00:00,1,Delta Air Lines,33.942,-118.408,427.26,515330,False,427.26,427.26
515344-05287e6c14fb48cfbcf87810ff745329,LGA,indianapolis,IND,1,True,2023-02-04 11:00:00,2023-02-06 11:00:00,1,Delta Air Lines,39.717,-86.294,192.24,515344,False,192.24,192.24
515344-27b33b7457d6463cb5969b9079a16683,LGA,los angeles,LAX,1,True,2023-01-21 08:00:00,2023-01-24 08:00:00,0,Delta Air Lines,33.942,-118.408,683.67,515344,False,683.67,683.67
515344-6d3de516828941028d0b7e4a26bd26d9,LGA,san antonio,RND,1,True,2023-03-04 07:00:00,2023-03-06 07:00:00,1,United Airlines,29.529,-98.279,452.94,515344,False,452.94,452.94
515398-1eecb60b58b24615b7a8a23595c98f58,LGA,los angeles,LSQ,2,True,2023-01-13 07:00:00,2023-01-14 07:00:00,1,United Airlines,33.942,-118.408,1651.04,515398,False,1651.04,825.52
515398-2fe09758a85d42b396a6f8e9950fa949,LGA,washington,IAD,1,True,2023-01-25 07:00:00,2023-01-28 07:00:00,0,United Airlines,38.852,-77.037,59.39,515398,False,59.39,59.39
515398-5e7765e8c7db40619f6a24721f281157,LGA,san diego,NZY,1,True,2023-05-03 07:00:00,2023-05-05 07:00:00,3,Delta Air Lines,32.699,-117.215,625.33,515398,False,625.33,625.33
515398-67ea9f5ea2924784a53c1aba0f622143,LGA,chicago,ORD,2,True,2023-05-13 07:00:00,2023-05-14 07:00:00,2,American Airlines,41.786,-87.752,395.36,515398,False,395.36,197.68
515409-5fc77b6aee4e42c6bcebf4555f4dac49,JFK,chicago,UGN,1,True,2023-02-28 15:00:00,2023-03-03 15:00:00,1,Delta Air Lines,41.786,-87.752,209.63,515409,False,209.63,209.63
515409-ab87361780114c7086dd265841f4ea93,JFK,phoenix,PHX,2,True,2023-01-16 07:00:00,2023-01-19 07:00:00,1,Allegiant Air,33.535,-112.383,1246.26,515409,False,1246.26,623.13
515409-aba0fa51acb244578614d8bc891e27af,JFK,detroit,YIP,2,True,2023-01-31 07:00:00,2023-02-04 07:00:00,1,Delta Air Lines,42.409,-83.01,276.13,515409,False,276.13,138.065
515421-18074ab145984900a12cfaf66e15459f,YKZ,san antonio,SAT,1,True,2023-01-22 09:00:00,2023-01-24 09:00:00,0,Southwest Airlines,29.529,-98.279,401.06,515421,False,401.06,401.06
515421-75ccafac513b426d838f90ca9e7c22cc,YKZ,chicago,UGN,1,True,2023-02-01 13:00:00,2023-02-06 13:00:00,0,Ryanair,41.786,-87.752,127.83,515421,False,127.83,127.83
515421-8fe264931ae54773847a5c1694eb9d8e,YKZ,san antonio,SAT,2,True,2023-03-24 15:00:00,2023-03-28 15:00:00,1,KLM Royal Dutch Airlines,29.529,-98.279,1017.98,515421,False,1017.98,508.99
515421-e0e5c8acf45549c29080b3ef0f2eac9f,YKZ,oklahoma city,OKC,1,True,2023-03-09 08:00:00,2023-03-14 08:00:00,1,United Airlines,35.393,-97.601,325.85,515421,False,325.85,325.85
515423-46a9df24e760478ea44798cd8300caab,YYJ,quebec,YQB,1,True,2023-01-13 11:00:00,2023-01-13 11:00:00,0,Air Canada,46.788,-71.398,684.31,515423,False,684.31,684.31
515423-da820ddb31434d02b9554001a433e102,YYJ,los angeles,LSQ,1,True,2023-04-08 12:00:00,2023-04-16 12:00:00,1,United Airlines,33.942,-118.408,271.91,515423,False,271.91,271.91
515478-0c711f2bac4c48b1b1c2295ca3477456,INT,memphis,MEM,2,True,2023-03-01 10:00:00,2023-03-04 10:00:00,0,Delta Air Lines,35.042,-89.977,308.92,515478,False,308.92,154.46
515478-dc674b32983845da9aeb9f2e80acfd4b,INT,baltimore,BWI,1,True,2023-01-26 10:00:00,2023-01-29 10:00:00,0,Southwest Airlines,39.175,-76.668,82.19,515478,False,82.19,82.19
515490-2cc49bb2fdd34aada4e9c9290f41d975,TIK,houston,HOU,1,True,2023-02-10 07:00:00,2023-02-18 07:00:00,0,Southwest Airlines,29.607,-95.159,132.59,515490,False,132.59,132.59
515490-2f948dcdf69f41d4b4555e4bd2fb9360,TIK,toronto,YKZ,1,False,2023-03-31 08:00:00,,1,American Airlines,43.862,-79.37,171.58,515490,False,171.58,171.58
515490-310b1a0dd03441858b80d85b16537e1e,TIK,los angeles,LAX,1,True,2023-05-19 10:00:00,2023-05-21 10:00:00,0,American Airlines,33.942,-118.408,349.86,515490,False,349.86,349.86
515490-61cd527d7b204b2ab7ad06ef5035695e,TIK,new york,JFK,2,True,2023-07-03 07:00:00,2023-07-06 07:00:00,0,JetBlue Airways,40.64,-73.779,826.73,515490,False,826.73,413.365
515523-5fbd163e4452409395e1f4615bd29dd9,LAS,columbus,CMH,1,True,2023-05-30 14:00:00,2023-06-04 14:00:00,0,Alaska Airlines,39.998,-82.892,518.65,515523,False,518.65,518.65
515529-9936ee57b9824fa78344abed579045bd,RIC,toronto,YZD,1,True,2023-02-14 07:00:00,2023-02-16 07:00:00,1,Delta Air Lines,43.862,-79.37,125.56,515529,False,125.56,125.56
515529-f1255b3a62c849baae1d7562d844103f,RIC,san francisco,SFO,1,True,2023-06-19 07:00:00,2023-06-20 07:00:00,1,WestJet,37.619,-122.375,665.95,515529,False,665.95,665.95
