"trip_id","hotel_name","nights","rooms","check_in_time","check_out_time","hotel_per_room_usd"
"510369-2f19494f8c4440b68a702836e65f6fbf","Fairmont - quebec","3","1","2023-02-10 19:08:50.01","2023-02-14 11:00:00","37"
"510369-6e0c713638bb4789bebeac36469e0602","Fairmont - seattle","8","1","2023-03-27 11:42:52.56","2023-04-04 11:00:00","123"
"510369-c7370641dca24a27a97bfdb9d8411d24","Choice Hotels - houston","3","1","2023-01-12 11:54:26.145","2023-01-15 11:00:00","161"
"510379-5359c96e940241d7b612142e68492a3f","Starwood  - dallas","3","1","2023-01-14 11:00:00","2023-01-17 11:00:00","101"
"510393-ff786768784f47f6a7befc2f834891e3","NH Hotel  - chicago","9","1","2023-05-17 11:48:32.13","2023-05-26 11:00:00","88"
"510423-dc70d99de384441ba0da37c4baa5d7a8","Aman Resorts - charlotte","7","1","2023-03-05 11:00:00","2023-03-12 11:00:00","149"
"510449-756a3f31132d43e7ba370bea05206307","Wyndham - baltimore","1","1","2023-04-26 09:43:33.105","2023-04-27 11:00:00","32"
"510449-d35547ec3fbe4d48a502e137132ed930","Choice Hotels - toronto","1","1","2023-05-17 19:12:49.365","2023-05-19 11:00:00","218"
"510449-d5c85d736bef4440a14f7f4c90807a38","Fairmont - new york","2","1","2023-01-20 10:05:17.385","2023-01-22 11:00:00","124"
"510452-0bd887e2003247d0aa9fed005198e54f","Marriott  - new york","9","1","2023-03-06 09:43:43.365","2023-03-15 11:00:00","341"
"510452-1a1df3757f3446aba9613aa453bfd4e2","Marriott  - phoenix","2","1","2023-01-19 15:49:35.445","2023-01-22 11:00:00","155"
"510452-546397c2928f440e81760e07713d690b","InterContinental  - new york","1","1","2023-02-06 11:43:43.365","2023-02-07 11:00:00","194"
"510452-c0beeffaa48e4a2696bfca817cc65fb4","Marriott  - houston","2","1","2023-03-26 17:38:23.73","2023-03-29 11:00:00","302"
"510459-481190701a984e1b99e4dc7c3203a0f4","Marriott  - columbus","4","2","2023-04-05 14:02:40.515","2023-04-10 11:00:00","148"
"510459-ec1858e7611d42208dbb48b6f5a3546c","Banyan Tree  - new york","1","1","2023-03-14 13:40:43.05","2023-03-16 11:00:00","135"
"510459-fca3ac71460342679c321d6315686848","Radisson  - edmonton","2","1","2023-07-16 13:33:18.045","2023-07-19 11:00:00","104"
"510490-88f9afec670a464ab8d830cea5ba7b94","Extended Stay  - san diego","4","1","2023-03-28 11:00:00","2023-04-01 11:00:00","154"
"510494-105cf0fda0f543b497215c4a0d96c7f9","Shangri-La - vancouver","1","1","2023-05-12 12:07:32.025","2023-05-14 11:00:00","199"
"510494-30326a2ef5084d6ab9e283c1a7c9c4d0","Fairmont - philadelphia","4","2","2023-01-22 15:05:00.105","2023-01-27 11:00:00","63"
"510494-3a6b7dd110ee47059ad1483430ba4487","Rosewood - edmonton","2","1","2023-01-09 12:40:07.545","2023-01-12 11:00:00","63"
"510494-62880987a3294b2b9ade6a2470a90cce","Extended Stay  - new york","2","1","2023-06-11 15:13:57.315","2023-06-14 11:00:00","42"
"510494-e6fd447e3aa2450f89c97866b75eb886","Banyan Tree  - san antonio","1","1","2023-02-12 10:25:03.18","2023-02-13 11:00:00","148"
"510511-39c9653eb4794eb9a18126ad2b9fe103","Conrad  - new york","4","1","2023-06-14 11:00:00","2023-06-18 11:00:00","212"
"510511-bb966318c47a40bc96ae418c1e9cd6c1","Starwood  - edmonton","3","1","2023-01-13 11:18:53.46","2023-01-16 11:00:00","250"
"510533-d1848d50bbf84716b16aa09b32db9250","Accor - houston","4","1","2023-02-06 17:37:27.93","2023-02-11 11:00:00","168"
"510537-0d1be01f831a454eac5f8a1fb9758da1","Extended Stay  - toronto","7","1","2023-03-26 15:46:07.995","2023-04-03 11:00:00","133"
"510537-1e51a45ffa5843b1a6dd4e623b76f8ce","Hyatt - new york","4","1","2023-03-12 12:03:24.75","2023-03-17 11:00:00","136"
"510537-1fc0400ae18444228431a34b0e581c51","Banyan Tree  - new york","6","1","2023-01-08 11:00:00","2023-01-14 11:00:00","108"
"510537-c672cbca6a3a46e2bc140dd5c4bf835b","NH Hotel  - hamilton","4","1","2023-02-22 20:39:56.835","2023-02-27 11:00:00","89"
"510545-153dddc856cc46c7b168c707c63534a1","Banyan Tree  - baltimore","5","1","2023-01-11 11:00:00","2023-01-16 11:00:00","342"
"510558-732ceecaa3974c6e886edb727028dd8d","InterContinental  - san jose","1","1","2023-04-14 14:06:51.3","2023-04-16 11:00:00","114"
"510570-331b972625d144d1bbb01739e8aaf6a4","Accor - louisville","3","2","2023-02-06 11:00:00","2023-02-09 11:00:00","43"
"510570-595504edb34041c7926d660725a33bf5","Marriott  - louisville","7","1","2023-02-28 11:00:00","2023-03-07 11:00:00","186"
"510570-9dba8e48e494442896f5a0a3b4725245","Conrad  - winnipeg","4","1","2023-05-28 20:36:20.07","2023-06-02 11:00:00","267"
"510570-dd1b93873aa64807862b0218163a3fc3","Starwood  - austin","8","1","2023-03-21 19:03:24.75","2023-03-30 11:00:00","216"
"510571-71565b88cc824aaa984a3324018780f5","Conrad  - new york","4","1","2023-02-14 11:00:00","2023-02-18 11:00:00","132"
"510571-bb381bc59d1742aba598adc965826a3a","Aman Resorts - chengdu","11","2","2023-11-09 10:05:49.2","2023-11-20 11:00:00","170"
"510571-c753bcdae9ec456884b18ea0793a5fe8","Wyndham - hamilton","6","2","2023-03-21 11:00:00","2023-03-27 11:00:00","350"
"510571-ddad02f4de2641c885409da85447df8d","Rosewood - toronto","9","1","2023-01-09 11:00:00","2023-01-18 11:00:00","184"
"510580-06dd31d37d584bc6b466a66d176953f3","Conrad  - phoenix","4","1","2023-06-07 13:36:12.78","2023-06-12 11:00:00","168"
"510580-8e74d152377f43aeb23bbed9ff17deaa","Crowne Plaza - montreal","1","1","2023-07-03 11:33:49.905","2023-07-04 11:00:00","69"
"510580-d82f6a70f6bd4f27beb493524df2e95a","Choice Hotels - los angeles","4","1","2023-01-08 11:00:00","2023-01-12 11:00:00","165"
"510582-c8a553d0b168405f85fea694f7800e4e","Hilton - houston","10","1","2023-02-04 11:00:00","2023-02-14 11:00:00","259"
"510582-d395f5cfb9494d328ae751ba9faf2d78","Conrad  - tucson","1","1","2023-01-10 09:13:11.46","2023-01-11 11:00:00","155"
"510585-23597522f79847e08e1f36936557b922","Choice Hotels - calgary","13","1","2024-02-01 00:45:25.425","2024-02-14 11:00:00","239"
"510586-26a8b950e9514f49b365287af2921147","Radisson  - san antonio","12","1","2023-03-03 19:10:05.205","2023-03-16 11:00:00","84"
"510586-361dc116142e4128a927c84d48d04b41","Conrad  - toronto","1","1","2023-02-16 18:42:32.58","2023-02-18 11:00:00","129"
"510586-7624fccbaf45467eb60b13baabe969c3","Extended Stay  - tucson","1","2","2023-04-20 17:16:17.22","2023-04-22 11:00:00","68"
"510586-c3be8a27a3da4e5ebfdfc74f98a3eb31","Hilton - los angeles","2","1","2023-07-01 13:57:24.3","2023-07-04 11:00:00","107"
"510586-f4d69ffc8fdf4f289ca5d35c5c63890b","Rosewood - montreal","3","1","2023-01-13 09:39:37.575","2023-01-16 11:00:00","92"
"510610-6d3bd317b2d541818220fcd828641996","Aman Resorts - denver","6","1","2023-02-05 12:14:57.525","2023-02-12 11:00:00","134"
"510618-96a47791033247749ec0db1c61e88e19","Fairmont - seattle","5","1","2023-06-10 11:00:00","2023-06-15 11:00:00","113"
"510618-dffd1df4820641ecb068d34f095eab98","Crowne Plaza - chicago","1","1","2023-03-24 21:28:11.91","2023-03-26 11:00:00","89"
"510618-e8fc07d56571425182c095c0a2a1bbde","Best Western - el paso","3","1","2023-02-16 12:16:31.44","2023-02-20 11:00:00","321"
"510676-6eb27daf489a40cebf5bb188c48e6cdd","Conrad  - hamilton","1","1","2023-01-13 10:42:33.345","2023-01-14 11:00:00","26"
"510676-71ddc60a8fa84359a1b2413205feb96c","InterContinental  - los angeles","2","1","2023-02-02 21:57:24.3","2023-02-05 11:00:00","84"
"510676-e3069550c6594987808078348d25a220","Four Seasons - baltimore","1","2","2023-03-01 11:22:18.525","2023-03-02 11:00:00","27"
"510686-324cd60543a0440b808011f29fa441b4","Wyndham - new york","1","1","2023-01-14 16:02:27.915","2023-01-16 11:00:00","316"
"510686-a6047c388e69490abae092fb7451d5ed","Banyan Tree  - toronto","1","3","2023-07-22 11:14:52.125","2023-07-23 11:00:00","165"
"510686-e3d3daa60b8e48bfb4f49debb679ef26","Accor - los angeles","6","2","2023-03-30 11:00:00","2023-04-05 11:00:00","347"
"510694-0a008f4fe961466abea10484a1bd9e23","NH Hotel  - philadelphia","1","1","2023-01-12 15:46:48.9","2023-01-14 11:00:00","124"
"510694-97576a9cfa0747968bb37318bd698902","Accor - seattle","2","1","2023-03-05 14:53:55.23","2023-03-08 11:00:00","177"
"510694-b570c86545d14bbea7d9dbfc1848d1d5","Banyan Tree  - los angeles","4","1","2023-01-30 13:42:48.735","2023-02-04 11:00:00","94"
"510694-e83e10965b3345f5bb2699347d47f224","Aman Resorts - nashville","0","1","2023-05-15 19:25:48.36","2023-05-16 11:00:00","76"
"510700-327d24b2bd7542a48daddec8925df1d4","Fairmont - quebec","1","1","2023-03-12 09:53:30.03","2023-03-13 11:00:00","174"
"510700-32be59e5f9a54e2d978f8c81cf8e8bbb","Wyndham - washington","0","1","2023-01-28 13:23:56.625","2023-01-29 11:00:00","181"
"510700-6309503dd6d24bbba195dd64e5073915","InterContinental  - los angeles","2","1","2023-02-09 13:55:34.545","2023-02-12 11:00:00","60"
"510700-9f68835206ad4cd8b37284f4e7b31cf5","Choice Hotels - boston","10","2","2023-06-08 11:00:00","2023-06-18 11:00:00","293"
"510707-7e1aef42325a45a7be72526144c26bef","Choice Hotels - detroit","2","2","2023-01-20 11:25:14.79","2023-01-22 11:00:00","175"
"510719-f69d079d82f84940874b2738d1927f08","Wyndham - los angeles","20","1","2023-06-03 11:00:00","2023-06-23 11:00:00","97"
"510733-4e0a4ac8b0684b998a1bd5b23e548f5a","Choice Hotels - baltimore","2","1","2023-07-20 09:42:34.02","2023-07-22 11:00:00","108"
"510754-0e8bafb97d384ad2ad79f00d653443d8","NH Hotel  - toronto","0","1","2023-03-15 16:12:49.365","2023-03-16 11:00:00","168"
"510754-80858e6061ea4d42b49bd9861e0f1bde","Hilton - vancouver","2","1","2023-01-28 15:41:13.425","2023-01-31 11:00:00","114"
"510754-95864b8b10a64bb4afee921cc386f8bb","Radisson  - toronto","2","1","2023-01-12 11:12:49.365","2023-01-14 11:00:00","191"
"510754-b4f3e9b157624f758ebcf1f9f5361b0c","Hyatt - nashville","2","1","2023-02-21 09:39:34.965","2023-02-23 11:00:00","104"
"510754-b8765af56b7447ad867516b9f1ad2ca5","InterContinental  - houston","4","2","2023-05-31 11:00:00","2023-06-04 11:00:00","55"
"510779-0df141bb203a4c7d934c16aa0630a8cd","Rosewood - los angeles","1","1","2023-02-06 16:59:51.54","2023-02-08 11:00:00","266"
"510779-18aa2d0f693143d18a8c87f20bef3435","Aman Resorts - houston","3","1","2023-04-26 11:00:00","2023-04-29 11:00:00","140"
"510779-dbb31caf9f8e4268be79c307e2c7b4ae","Accor - fresno","0","2","2023-05-19 17:55:25.275","2023-05-20 11:00:00","135"
"510779-df082051bf394cc780674ff0a12d9385","Four Seasons - chicago","2","1","2023-01-13 11:31:46.245","2023-01-15 11:00:00","124"
"510805-88614b212a5f4c81853f6019b9cfd898","Accor - fresno","6","1","2023-04-07 14:39:32.985","2023-04-14 11:00:00","69"
"510805-8a0697fcae014f6b88b474dcf3343c2e","NH Hotel  - los angeles","4","1","2023-06-07 11:00:00","2023-06-11 11:00:00","131"
"510815-5ad6464c58284a76882cbdbb585eeb07","Hilton - las vegas","5","1","2023-02-05 16:08:43.62","2023-02-11 11:00:00","201"
"510815-70417ee3ce884453bf8dc3816897aded","Rosewood - charlotte","6","1","2023-01-11 12:13:15.645","2023-01-18 11:00:00","97"
"510815-dbf2a6985d2b4171a5d1d6e1377277e7","Accor - seattle","2","1","2023-07-10 19:34:53.805","2023-07-13 11:00:00","329"
"510815-f69e8cc97ae34760b3cb08013958ffc5","Hyatt - new york","7","1","2023-05-01 21:12:41.895","2023-05-09 11:00:00","274"
"510822-c0590b256c784e57b5866df28aa5b8b0","Marriott  - columbus","3","1","2023-06-16 12:58:09.975","2023-06-20 11:00:00","252"
"510822-c8ec1d24bf67435ea42d4e649c15752f","Conrad  - philadelphia","10","2","2023-07-12 11:00:00","2023-07-22 11:00:00","181"
"510822-eb05556f681a46a095adcd9cd76a150f","Four Seasons - san jose","5","1","2023-03-21 14:09:21.555","2023-03-27 11:00:00","205"
"510836-21a5e9dc6dc84f5da66d9f345cd1ca30","Four Seasons - new york","0","1","2023-07-22 10:32:13.965","2023-07-22 11:00:00","144"
"510836-3a2dbd8aa4e245648897bbe04081f4d1","Starwood  - san antonio","1","1","2023-01-24 10:38:02.265","2023-01-25 11:00:00","187"
"510836-cb076af04e2945a98dc7255606ee8ac1","Accor - new york","2","1","2023-03-16 10:32:13.965","2023-03-18 11:00:00","156"
"510836-edb741adbbaf4bc5bd514bbf008efd11","Crowne Plaza - ottawa","3","1","2023-02-10 16:43:22.62","2023-02-14 11:00:00","135"
"510836-ee3fca4287fa4bccbc430ef588336936","Conrad  - philadelphia","0","1","2023-01-12 10:21:19.44","2023-01-12 11:00:00","69"
"510841-04e2d76c161d4e52a195e25505bbea6a","Choice Hotels - houston","2","1","2023-07-14 21:12:17.865","2023-07-17 11:00:00","167"
"510841-31f4ea490131413692d8395e219808e6","Marriott  - chicago","2","1","2023-05-01 15:28:38.55","2023-05-04 11:00:00","305"
"510841-460d37e01502497e8d9189dd0947697d","Conrad  - memphis","1","1","2023-06-26 11:14:11.4","2023-06-27 11:00:00","57"
"510841-477d6780251548ceb55b8cf160d1aa5f","Choice Hotels - el paso","1","1","2023-03-31 12:57:33.075","2023-04-02 11:00:00","153"
"510841-9155c7d9fe3f47388daea4fd0a9a03c0","Hyatt - detroit","0","1","2023-01-20 10:00:15.075","2023-01-20 11:00:00","292"
"510841-c63cd772495843f1ae64b6bff96e9233","Starwood  - phoenix","1","2","2023-06-05 21:23:16.935","2023-06-07 11:00:00","83"
"510841-d1b6842452ed4824a527f3162ecf41b8","Aman Resorts - san antonio","7","1","2023-03-08 21:27:46.845","2023-03-16 11:00:00","162"
"510841-e9392b60d8734b11a6e28cef55c496c9","Extended Stay  - dallas","3","1","2023-02-05 13:01:00.21","2023-02-09 11:00:00","93"
"510890-001e704767f34ffc800cb48e3d7ab90b","Four Seasons - detroit","4","1","2023-02-10 11:00:00","2023-02-14 11:00:00","52"
"510890-25d8fd5389ca42bd839226822aed8576","Extended Stay  - los angeles","5","1","2023-05-01 11:30:05.49","2023-05-06 11:00:00","182"
"510890-be914d3a9e164e6ba1c6ef32975125d1","Banyan Tree  - memphis","2","1","2023-03-11 12:50:56.985","2023-03-14 11:00:00","117"
"510899-50d41eaad52c4da0b29bca4ce7ed5b89","InterContinental  - toronto","4","1","2023-02-12 13:42:49.05","2023-02-17 11:00:00","134"
"510899-b00365b4ed694e779251dd09605e8545","Hyatt - oklahoma city","2","1","2023-07-08 09:37:45.705","2023-07-10 11:00:00","414"
"510944-19e6675158e44d61b885a141490d9d4a","InterContinental  - louisville","1","1","2023-06-09 12:37:40.53","2023-06-11 11:00:00","144"
"510944-776bcc64a2cb45268f8e3dfd3103cf6a","Radisson  - ottawa","1","1","2023-02-10 15:17:08.115","2023-02-12 11:00:00","106"
"510944-b9d8e001d8ed4f39af03114118edb69d","Marriott  - detroit","1","1","2023-03-31 09:29:54.375","2023-04-01 11:00:00","477"
"510946-2ff6420be5144a2f8aa31c293763f690","Accor - calgary","6","3","2023-03-21 12:16:29.46","2023-03-28 11:00:00","314"
"510946-abe08bcdd68d465eb04250bb2b5276e8","Four Seasons - houston","9","1","2023-01-19 11:25:51.69","2023-01-28 11:00:00","117"
"510946-b6f0ccc5c68444beb235d91f8b49722a","Conrad  - portland","1","1","2023-02-06 13:05:27.375","2023-02-08 11:00:00","121"
"510953-36800482e0d6470d96384fc3b08a0472","Extended Stay  - dallas","0","2","2023-03-13 12:21:19.755","2023-03-14 11:00:00","165"
"510960-a44ea953fd2e404aa0f26e3bb5466f6f","InterContinental  - ottawa","2","1","2023-03-24 20:16:46.875","2023-03-27 11:00:00","229"
"510960-e96e96b8a1c0447984373d45f8a6310e","Accor - fort worth","2","1","2023-01-19 11:34:32.07","2023-01-21 11:00:00","58"
"510961-74fd21cd3e054ee39ebc932dcac24b87","Starwood  - austin","0","1","2023-05-17 10:51:30.645","2023-05-17 11:00:00","368"
"510961-a0ca043b58f4464f95d6a12ea60bbab7","Accor - charlotte","8","1","2023-02-23 11:00:00","2023-03-03 11:00:00","108"
"510961-ba09fda66cfb4dda83fb500b8c5a2da7","Accor - portland","2","1","2023-01-13 15:01:35.355","2023-01-16 11:00:00","197"
"510961-c3a31266bff84bb6a2b5c88b583217d9","Marriott  - toronto","2","1","2023-02-12 18:16:00.435","2023-02-15 11:00:00","118"
"510972-748f29b055e54ecc9a758ec391d24d0a","Choice Hotels - el paso","1","1","2023-04-04 10:32:20.265","2023-04-05 11:00:00","500"
"510972-9200084ca5ad412ebe5ac7ed27b39a17","Aman Resorts - san diego","2","1","2023-03-21 10:44:26.025","2023-03-23 11:00:00","519"
"510972-9f33f22f60284e81bec6540f90e65a7c","Hyatt - charlotte","3","2","2023-02-01 12:29:00.915","2023-02-05 11:00:00","107"
"511017-e6dbb1acf7ef4768b374ce836099ca80","NH Hotel  - seattle","1","1","2023-01-12 12:25:46.695","2023-01-14 11:00:00","177"
"511055-57ed6923358d47a0a3be86eaf8128ece","Accor - charlotte","2","2","2023-02-13 13:38:18.06","2023-02-16 11:00:00","124"
"511055-eb2c0cb2545a4f8a825c766be40cb411","Radisson  - dallas","1","1","2023-06-17 10:15:27.9","2023-06-18 11:00:00","258"
"511066-4d12cbdfdf804e8083c927020f810497","Crowne Plaza - san antonio","2","1","2023-04-12 19:58:02.19","2023-04-15 11:00:00","275"
"511066-4f55fca325ad46308aaab22d473d955c","Choice Hotels - new york","0","2","2023-03-19 10:20:02.715","2023-03-19 11:00:00","79"
"511066-66f813451be44f10a333b63952e42d5a","Radisson  - denver","3","1","2023-01-21 10:57:32.31","2023-01-24 11:00:00","113"
"511093-089fdbe251a546b1b74407c6e01051e2","Wyndham - nashville","6","1","2023-02-10 11:00:00","2023-02-16 11:00:00","63"
"511093-58cda15291384f9bbcd370caf361ebe1","Four Seasons - philadelphia","2","1","2023-04-01 19:23:06.405","2023-04-04 11:00:00","233"
"511093-ead2ff3c8ca44e9490720ae10e3dcd98","Crowne Plaza - jacksonville","1","1","2023-01-13 10:51:45.225","2023-01-14 11:00:00","115"
"511122-33420b139ccd4cedae2e952e57ab0893","NH Hotel  - toronto","2","1","2023-02-09 09:37:53.13","2023-02-11 11:00:00","104"
"511122-c0480c203cfb43f1bd771cc1a86b4a93","Shangri-La - toronto","2","1","2023-03-19 09:37:53.13","2023-03-21 11:00:00","269"
"511125-af4570133087437a81741917511e37ed","Wyndham - san diego","1","1","2023-02-02 14:11:11.985","2023-02-04 11:00:00","87"
"511125-b7f1e9e2da174fd0b564052cfe14c29b","Choice Hotels - chicago","5","1","2023-02-19 11:45:54.675","2023-02-24 11:00:00","72"
"511125-febdebea991c40d8bb9bd86242fc8c51","Starwood  - new york","0","1","2023-01-17 09:53:14.145","2023-01-17 11:00:00","118"
"511126-16b790a4029647359551ac3770d457f1","Banyan Tree  - phoenix","2","1","2023-02-24 16:38:55.77","2023-02-27 11:00:00","131"
"511126-6465d78cc42541d6ac43fc30de3949b9","Hyatt - los angeles","2","2","2023-04-15 14:14:28.815","2023-04-18 11:00:00","106"
"511126-8d61dd1074d14a4ca817e242547a0d15","Extended Stay  - memphis","7","1","2023-02-05 11:00:00","2023-02-12 11:00:00","206"
"511126-a921fead3f5643829848d217a35d03a4","Marriott  - indianapolis","3","1","2023-05-22 19:38:31.38","2023-05-26 11:00:00","363"
"511126-df5dc70069604bfdb140ac546f7062c1","Radisson  - fresno","6","1","2023-01-10 11:00:00","2023-01-16 11:00:00","76"
"511140-85dc67f9a928457cbdd2557671111227","Banyan Tree  - austin","4","2","2023-06-09 12:20:24.72","2023-06-14 11:00:00","59"
"511140-fb6347c68ddf4e0ba86c7f73bf296178","Starwood  - new york","28","1","2023-03-06 11:00:00","2023-04-03 11:00:00","118"
"511142-59118da4c76d4c64be51c8c56303d957","Four Seasons - indianapolis","10","1","2023-02-21 17:20:02.715","2023-03-04 11:00:00","158"
"511142-643444b303a14641bdd2122d8994956e","InterContinental  - chicago","2","2","2023-01-20 14:28:04.89","2023-01-23 11:00:00","103"
"511142-d62f050d0acf416aa795bde69655a798","Best Western - montreal","1","1","2023-05-31 10:40:43.905","2023-06-01 11:00:00","110"
"511145-0960f15151064d66b55a437b9c87ed46","Choice Hotels - ottawa","4","2","2023-05-03 11:00:00","2023-05-07 11:00:00","266"
"511145-dc879483ae344119aefe666dda9e9ffa","Hilton - philadelphia","13","3","2023-04-09 11:00:00","2023-04-22 11:00:00","67"
"511145-dcfd6781e8254bc6bd1a466841c9a05f","Wyndham - oklahoma city","2","1","2023-01-10 09:18:43.875","2023-01-12 11:00:00","110"
"511148-0ed8a241636a47d485bd6e69d040145c","InterContinental  - phoenix","2","1","2023-06-05 14:20:46.995","2023-06-08 11:00:00","251"
"511148-5261d557c6154543ab6476774e13fb60","Best Western - san diego","1","1","2023-01-15 13:54:16.56","2023-01-17 11:00:00","328"
"511148-d7401c010d5f4732a3519ba42dd2abbe","Choice Hotels - fresno","11","1","2023-01-31 11:00:00","2023-02-11 11:00:00","80"
"511160-87cd64e79de94885bfceeac855a42075","Conrad  - detroit","5","1","2023-01-12 11:21:18.945","2023-01-17 11:00:00","90"
"511160-89212d99d3eb44c4881eab7929f68c47","Extended Stay  - new york","1","1","2023-01-28 12:03:24.75","2023-01-30 11:00:00","156"
"511178-49dfbf38aa93460f93691927ca7e9393","Radisson  - oklahoma city","1","1","2023-02-01 18:41:32.01","2023-02-03 11:00:00","113"
"511178-8c44b240f19348438d9d66b3902814b6","Extended Stay  - san jose","2","1","2023-01-18 14:08:33.99","2023-01-21 11:00:00","82"
"511178-98b07b9b59604374a8e2265d18c6b629","InterContinental  - chicago","3","1","2023-05-07 11:00:00","2023-05-10 11:00:00","56"
"511178-9dd18736285046dd861f609d824c1100","NH Hotel  - ottawa","3","1","2023-03-10 09:39:27.54","2023-03-13 11:00:00","209"
"511195-73df6197c0e3411db2a374b50d1084a3","Marriott  - montreal","5","2","2023-03-24 11:00:00","2023-03-29 11:00:00","134"
